hand_speed_diff,com_std_diff,movement_diff,elbow_diff,visibility_avg,ball_speed_mean,ball_speed_max,rally_duration_frames,hand_speed_diff_last3,com_std_diff_last3,movement_diff_last3,elbow_diff_last3,visibility_avg_last3,ball_speed_mean_last3,ball_speed_max_last3,rally_duration_frames_last3,score_diff,total_points,rally_number,label,match_id,player1_name,player2_name
0.02934368287114629,0.0062602670602279935,-0.0025103865946236453,0.6697680391463847,0.7491771244587988,3.0451805662134777,7.7875727272727255,368.6136363636364,-0.0012608806366870933,0.010052878261977132,0.007594158201416276,-10.982684182603515,0.8244581022322958,4.018469355673759,8.947099999999999,413.0,5.0,7.0,44,1,0,LEBRUN Felix,MOREGARD Truls
0.031299156585120814,0.007820556932624923,-0.0012247113369653422,-0.546154583945757,0.7514972161374922,3.0595146732890757,7.916297777777776,361.2888888888889,0.01611622211122211,0.03584909275708662,0.008225048285048291,-23.497051864801843,0.8658605290542791,3.799115049916623,10.8097,382.3333333333333,4.0,8.0,45,1,0,LEBRUN Felix,MOREGARD Truls
0.034820980940293775,0.009542714989694587,-0.001956715940007902,-0.9709438655656648,0.7496669923753059,3.003831020971197,7.776686956521736,353.6304347826087,0.09476573260073258,0.05329405908265979,0.009985164835164831,-31.229660256410252,0.794230260989011,2.9306228391491547,8.6077,272.0,3.0,9.0,46,1,0,LEBRUN Felix,MOREGARD Truls
0.03776876148766341,0.011401278240335619,-0.001915083685965181,0.22269323795700877,0.7383240776439163,2.939919722652661,7.611225531914891,346.1063829787234,0.1613365811965812,0.08508910515521158,0.006816025641025629,-6.334403846153838,0.5791460576923076,1.3960940170940168,5.0248,16.0,2.0,8.0,47,1,0,LEBRUN Felix,MOREGARD Truls
0.035761576896230864,0.008783565675988564,-0.002107414817965449,-0.9609325827055576,0.7342753560171772,2.9012073223849786,7.5568375,341.375,0.10269788156288155,0.022907693911988616,-0.015347967032967041,-7.182602564102569,0.4759474542124542,0.5265970588235295,2.1649333333333334,42.666666666666664,3.0,9.0,48,1,0,LEBRUN Felix,MOREGARD Truls
0.03484109358685558,0.008646513184280823,-0.0019067264382217931,-1.3994957201154334,0.7362324379029705,2.9201766279833117,7.531557142857143,339.2448979591837,0.035149487500803295,-0.0047965138969256775,-0.0011402207441681123,-7.97062415654522,0.5302359359938308,1.6374759355024062,3.7729,118.66666666666667,4.0,10.0,49,1,0,LEBRUN Felix,MOREGARD Truls
0.0343681209458877,0.008351451740532714,-0.002605394986380434,-1.6819873441746638,0.7386896599141418,2.994575887876475,7.744734000000001,347.58,-0.018908580875265073,-0.038412554589778526,-0.013420272026219393,-31.5219831309042,0.7444171154810103,3.850855809716243,9.836366666666667,370.6666666666667,5.0,11.0,50,1,0,LEBRUN Felix,MOREGARD Truls
0.034007896352177484,0.0075798934682096055,-0.002553677001898029,-2.457737047665792,0.7416955816151718,2.9747409774190046,7.734845098039217,341.7647058823529,0.005949007647323447,-0.011277637786994095,-0.009693871944819311,-26.406608487029544,0.860419191183086,4.151279457963421,10.582966666666668,348.0,4.0,12.0,51,1,0,LEBRUN Felix,MOREGARD Truls
0.03290226239455014,0.004624950929340452,-0.0030355507347675113,-2.545096938843159,0.7433048512796236,2.9638266882021833,7.706057692307694,349.36538461538464,0.0012346862535612634,-0.05972004514970547,-0.021473014245014244,-21.256583511396013,0.858820936431624,3.676777671777099,10.556233333333333,514.6666666666666,3.0,13.0,52,1,0,LEBRUN Felix,MOREGARD Truls
0.03375688677384833,0.0046200235465541735,-0.002523179856373675,-2.8711520629879774,0.7453961868200201,2.958005235705583,7.716016981132078,359.9056603773585,0.02356965057319221,-0.05632663695509532,-0.0011529276895943564,-22.69056404320987,0.8571716352513228,2.3484943661907125,7.237400000000001,565.3333333333334,4.0,14.0,53,1,0,LEBRUN Felix,MOREGARD Truls
0.03170090691431363,0.004052140142359655,-0.0021523683585585878,-2.775968097908903,0.7480461446614347,2.9556705824937044,7.694646296296298,354.85185185185185,-0.00751791352937189,-0.05474374862180618,0.004669878578211909,-8.185895952041784,0.8560057164479039,2.6314738687636114,7.011266666666667,577.3333333333334,3.0,15.0,54,1,0,LEBRUN Felix,MOREGARD Truls
0.03132270860678065,0.003830996100960038,-0.003276870752039341,-1.8812686779469225,0.7507334874857723,2.902205567118221,7.555256363636366,348.72727272727275,0.003943776285442925,-0.009666235981507001,-0.0074597510514177205,9.625087844254509,0.879496515059015,1.834106134996203,4.941366666666666,337.6666666666667,5.0,15.0,55,1,0,LEBRUN Felix,MOREGARD Truls
0.029756701592185887,0.0037151669571344587,-0.003230009338234127,-1.7520073011790747,0.7523485379911955,2.8876523235336173,7.5446535714285705,345.01785714285717,-0.04091323661718398,-0.01196901392614058,-0.01571733018443545,18.019550157444883,0.8751734086819614,1.6447508751622077,4.517233333333333,82.0,6.0,16.0,56,1,0,LEBRUN Felix,MOREGARD Truls
0.030899566476533503,0.003980912339064311,-0.0016356232094931775,0.43636124796441794,0.74657970399135,2.8827535985593435,7.473349122807017,339.0175438596491,0.016475438596491223,0.0027225544808465864,0.007665789473684209,58.258289473684194,0.7201837719298245,1.5702478877408244,3.49,54.0,0.0,0.0,57,1,0,LEBRUN Felix,MOREGARD Truls
